10000
3
25
75
0	40	50	0	0	3390	0
1	52	75	10	0	3390	0
2	45	70	30	0	3390	0
3	62	69	10	0	3390	0
4	60	66	10	0	3390	0
5	42	65	10	0	3390	0
6	16	42	20	0	3390	0
7	58	70	20	0	3390	0
8	34	60	20	0	3390	0
9	28	70	10	0	3390	0
10	35	66	10	0	3390	0
11	35	69	10	0	3390	0
12	25	85	20	0	3390	0
13	22	75	30	0	3390	0
14	22	85	10	0	3390	0
15	20	80	40	0	3390	0
16	20	85	40	0	3390	0
17	18	75	20	0	3390	0
18	15	75	20	0	3390	0
19	15	80	10	0	3390	0
20	30	50	10	0	3390	0
21	30	56	20	0	3390	0
22	28	52	20	0	3390	0
23	14	66	10	0	3390	0
24	25	50	10	0	3390	0
25	22	66	40	0	3390	0
1	51	74	10	224	864	90
2	54	74	10	0	621	90
3	50	76	10	0	551	90
4	47	72	30	113	753	90
5	46	68	30	0	461	90
6	44	71	30	0	601	90
7	62	67	10	909	1549	90
8	63	71	10	1072	1712	90
9	62	68	10	850	1490	90
10	58	64	10	1120	1760	90
11	59	67	10	868	1508	90
12	59	65	10	1165	1805	90
13	41	65	10	187	827	90
14	44	63	10	0	595	90
15	41	67	10	70	710	90
16	14	43	20	353	993	90
17	18	44	20	235	875	90
18	17	44	20	334	974	90
19	59	70	20	821	1461	90
20	59	69	20	660	1300	90
21	60	72	20	844	1484	90
22	32	62	20	2666	3306	90
23	36	59	20	2812	3390	90
24	32	59	20	2665	3305	90
25	30	68	10	2448	3088	90
26	30	71	10	2411	3051	90
27	29	68	10	2291	2931	90
28	35	68	10	2595	3235	90
29	35	66	10	2477	3117	90
30	34	64	10	2719	3359	90
31	36	69	10	2353	2993	90
32	36	70	10	2378	3018	90
33	37	70	10	2352	2992	90
34	26	87	20	2078	2718	90
35	26	86	20	1736	2376	90
36	25	86	20	1680	2320	90
37	20	74	30	2196	2836	90
38	24	77	30	2352	2992	90
39	24	76	30	2055	2695	90
40	20	87	10	1856	2496	90
41	24	83	10	1624	2264	90
42	23	86	10	1802	2442	90
43	21	80	40	1911	2551	90
44	22	80	40	2085	2725	90
45	22	81	40	2166	2806	90
46	22	85	40	1642	2282	90
47	21	86	40	1512	2152	90
48	18	83	40	1882	2522	90
49	20	76	20	1939	2579	90
50	16	74	20	1900	2540	90
51	17	77	20	2018	2658	90
52	15	73	20	1558	2198	90
53	16	73	20	1367	2007	90
54	14	77	20	1520	2160	90
55	17	81	10	1789	2429	90
56	16	78	10	1721	2361	90
57	17	79	10	1758	2398	90
58	28	50	10	173	813	90
59	28	51	10	0	508	90
60	31	51	10	119	759	90
61	28	56	20	2567	3207	90
62	29	58	20	2593	3233	90
63	29	57	20	2781	3390	90
64	29	53	20	172	812	90
65	27	53	20	0	632	90
66	29	54	20	0	621	90
67	16	64	10	1422	2062	90
68	16	66	10	1325	1965	90
69	15	64	10	1524	2164	90
70	26	50	10	215	855	90
71	26	52	10	130	770	90
72	27	52	10	61	701	90
73	22	66	40	2167	2807	90
74	24	64	40	2199	2839	90
75	21	66	40	2408	3048	90
