10000
3
25
75
0	35	35	0	0	230	0
1	41	49	10	0	230	0
2	35	17	7	0	230	0
3	55	45	13	0	230	0
4	55	20	19	0	230	0
5	15	30	26	0	230	0
6	25	30	3	0	230	0
7	20	50	5	0	230	0
8	10	43	9	0	230	0
9	55	60	16	0	230	0
10	30	60	16	0	230	0
11	20	65	12	0	230	0
12	50	35	19	0	230	0
13	30	25	23	0	230	0
14	15	10	20	0	230	0
15	30	5	8	0	230	0
16	10	20	19	0	230	0
17	5	30	2	0	230	0
18	20	40	12	0	230	0
19	15	60	17	0	230	0
20	45	65	9	0	230	0
21	45	20	11	0	230	0
22	45	10	18	0	230	0
23	55	5	29	0	230	0
24	65	35	3	0	230	0
25	65	20	6	0	230	0
1	41	51	10	0	48	10
2	40	47	10	16	220	10
3	42	50	10	0	166	10
4	33	17	7	0	67	10
5	37	17	7	0	169	10
6	37	16	7	169	230	10
7	55	47	13	160	230	10
8	56	44	13	0	47	10
9	55	46	13	0	27	10
10	57	20	19	181	191	10
11	57	22	19	26	36	10
12	56	21	19	0	30	10
13	16	29	26	103	230	10
14	16	32	26	69	230	10
15	13	29	26	187	230	10
16	27	28	3	176	230	10
17	23	32	3	0	199	10
18	25	31	3	120	230	10
19	21	51	5	0	92	10
20	19	48	5	0	183	10
21	19	48	5	125	230	10
22	12	44	9	213	223	10
23	9	43	9	131	141	10
24	9	45	9	89	99	10
25	57	60	16	174	184	10
26	57	59	16	22	37	10
27	53	58	16	0	34	10
28	30	58	16	28	222	10
29	29	58	16	153	230	10
30	29	62	16	0	54	10
31	18	66	12	0	40	10
32	19	63	12	0	37	10
33	22	67	12	95	105	10
34	49	34	19	61	230	10
35	51	34	19	0	82	10
36	50	35	19	0	32	10
37	30	24	23	3	17	10
38	32	25	23	191	201	10
39	31	27	23	149	159	10
40	14	10	20	0	133	10
41	15	11	20	0	58	10
42	16	10	20	187	230	10
43	30	3	8	0	37	10
44	32	5	8	15	35	10
45	29	4	8	90	100	10
46	9	21	19	10	200	10
47	8	18	19	3	193	10
48	11	19	19	0	160	10
49	3	31	2	0	93	10
50	5	32	2	0	189	10
51	5	29	2	105	230	10
52	20	42	12	105	230	10
53	20	41	12	104	230	10
54	21	42	12	0	58	10
55	13	62	17	0	77	10
56	17	59	17	74	230	10
57	14	61	17	0	94	10
58	43	67	9	3	191	10
59	43	67	9	142	230	10
60	45	67	9	0	151	10
61	44	18	11	173	230	10
62	44	22	11	0	22	10
63	45	22	11	0	62	10
64	43	11	18	0	158	10
65	45	10	18	172	230	10
66	44	9	18	0	146	10
67	53	6	29	93	103	10
68	55	5	29	264	230	10
69	57	7	29	9	40	10
70	67	36	3	131	230	10
71	64	37	3	184	230	10
72	64	34	3	0	34	10
73	67	22	6	62	72	10
74	67	20	6	7	40	10
75	66	19	6	13	39	10
