10000
3
25
75
0	40	50	0	0	3390	0
1	52	75	10	0	3390	0
2	45	70	30	0	3390	0
3	62	69	10	0	3390	0
4	60	66	10	0	3390	0
5	42	65	10	0	3390	0
6	16	42	20	0	3390	0
7	58	70	20	0	3390	0
8	34	60	20	0	3390	0
9	28	70	10	0	3390	0
10	35	66	10	0	3390	0
11	35	69	10	0	3390	0
12	25	85	20	0	3390	0
13	22	75	30	0	3390	0
14	22	85	10	0	3390	0
15	20	80	40	0	3390	0
16	20	85	40	0	3390	0
17	18	75	20	0	3390	0
18	15	75	20	0	3390	0
19	15	80	10	0	3390	0
20	30	50	10	0	3390	0
21	30	56	20	0	3390	0
22	28	52	20	0	3390	0
23	14	66	10	0	3390	0
24	25	50	10	0	3390	0
25	22	66	40	0	3390	0
1	51	73	10	78	718	90
2	52	75	10	68	708	90
3	51	77	10	62	702	90
4	47	68	30	14	654	90
5	46	69	30	24	664	90
6	45	71	30	24	664	90
7	64	71	10	929	1569	90
8	64	68	10	924	1564	90
9	62	71	10	929	1569	90
10	60	66	10	1014	1654	90
11	60	65	10	1017	1657	90
12	59	66	10	1027	1667	90
13	44	66	10	16	656	90
14	40	66	10	16	656	90
15	41	67	10	13	653	90
16	17	41	20	255	895	90
17	18	44	20	261	901	90
18	16	42	20	253	893	90
19	59	69	20	833	1473	90
20	56	71	20	827	1467	90
21	58	71	20	826	1466	90
22	35	58	20	2647	3287	90
23	33	60	20	2641	3281	90
24	34	58	20	2653	3293	90
25	29	69	10	2368	3008	90
26	29	68	10	2355	2995	90
27	27	72	10	2355	2995	90
28	33	65	10	2555	3195	90
29	34	65	10	2555	3195	90
30	35	67	10	2542	3182	90
31	35	67	10	2462	3102	90
32	37	70	10	2454	3094	90
33	37	70	10	2455	3095	90
34	26	86	20	1879	2519	90
35	26	86	20	1877	2517	90
36	23	83	20	1878	2518	90
37	22	73	30	2162	2802	90
38	24	73	30	2161	2801	90
39	23	74	30	2168	2808	90
40	23	87	10	1787	2427	90
41	21	84	10	1779	2419	90
42	21	86	10	1786	2426	90
43	21	78	40	1970	2610	90
44	18	79	40	1978	2618	90
45	18	80	40	1978	2618	90
46	22	84	40	1703	2343	90
47	22	84	40	1689	2329	90
48	22	84	40	1691	2331	90
49	19	77	20	2071	2711	90
50	18	77	20	2074	2714	90
51	16	73	20	2076	2716	90
52	14	75	20	1495	2135	90
53	17	73	20	1505	2145	90
54	13	77	20	1511	2151	90
55	15	80	10	1603	2243	90
56	15	82	10	1603	2243	90
57	15	78	10	1594	2234	90
58	30	48	10	0	640	90
59	28	51	10	19	659	90
60	31	50	10	18	658	90
61	32	55	20	2639	3279	90
62	28	56	20	2652	3292	90
63	31	54	20	2651	3291	90
64	29	54	20	5	645	90
65	28	51	20	8	648	90
66	29	53	20	3	643	90
67	13	66	10	1408	2048	90
68	16	64	10	1404	2044	90
69	13	65	10	1395	2035	90
70	26	51	10	20	660	90
71	23	51	10	24	664	90
72	27	48	10	11	651	90
73	20	65	40	2259	2899	90
74	24	67	40	2255	2895	90
75	20	68	40	2272	2912	90
