10000
25
50
0	40	50	0	0	1236	0
1	45	68	0	0	1236	0
2	45	70	0	0	1236	0
3	42	66	0	0	1236	0
4	42	68	0	0	1236	0
5	42	65	0	0	1236	0
6	40	69	0	0	1236	0
7	40	66	0	0	1236	0
8	38	68	0	0	1236	0
9	38	70	0	0	1236	0
10	35	66	0	0	1236	0
11	35	69	0	0	1236	0
12	25	85	0	0	1236	0
13	22	75	0	0	1236	0
14	22	85	0	0	1236	0
15	20	80	0	0	1236	0
16	20	85	0	0	1236	0
17	18	75	0	0	1236	0
18	15	75	0	0	1236	0
19	15	80	0	0	1236	0
20	30	50	0	0	1236	0
21	30	52	0	0	1236	0
22	28	52	0	0	1236	0
23	28	55	0	0	1236	0
24	25	50	0	0	1236	0
25	25	52	0	0	1236	0
1	45	68	10	912	967	90
2	45	70	30	825	870	90
3	42	66	10	65	146	90
4	42	68	10	727	782	90
5	42	65	10	15	67	90
6	40	69	20	621	702	90
7	40	66	20	170	225	90
8	38	68	20	255	324	90
9	38	70	10	534	605	90
10	35	66	10	357	410	90
11	35	69	10	448	505	90
12	25	85	20	652	721	90
13	22	75	30	30	92	90
14	22	85	10	567	620	90
15	20	80	40	384	429	90
16	20	85	40	475	528	90
17	18	75	20	99	148	90
18	15	75	20	179	254	90
19	15	80	10	278	345	90
20	30	50	10	10	73	90
21	30	52	20	914	965	90
22	28	52	20	812	883	90
23	28	55	10	732	777	90
24	25	50	10	65	144	90
25	25	52	40	169	224	90
26	45	69	10	912	967	90
27	45	71	30	825	870	90
28	42	67	10	65	146	90
29	42	69	10	727	782	90
30	42	66	10	15	67	90
31	40	70	20	621	702	90
32	40	67	20	170	225	90
33	38	69	20	255	324	90
34	38	71	10	534	605	90
35	35	67	10	357	410	90
36	35	70	10	448	505	90
37	25	86	20	652	721	90
38	22	76	30	30	92	90
39	22	86	10	567	620	90
40	20	81	40	384	429	90
41	20	86	40	475	528	90
42	18	76	20	99	148	90
43	15	76	20	179	254	90
44	15	81	10	278	345	90
45	30	51	10	10	73	90
46	30	53	20	914	965	90
47	28	53	20	812	883	90
48	28	56	10	732	777	90
49	25	51	10	65	144	90
50	25	53	40	169	224	90
