10000
6
25
75
0	35	35	0	0	230	0
1	41	49	10	0	230	0
2	35	17	7	0	230	0
3	55	45	13	0	230	0
4	55	20	19	0	230	0
5	15	30	26	0	230	0
6	25	30	3	0	230	0
7	20	50	5	0	230	0
8	10	43	9	0	230	0
9	55	60	16	0	230	0
10	30	60	16	0	230	0
11	20	65	12	0	230	0
12	50	35	19	0	230	0
13	30	25	23	0	230	0
14	15	10	20	0	230	0
15	30	5	8	0	230	0
16	10	20	19	0	230	0
17	5	30	2	0	230	0
18	20	40	12	0	230	0
19	15	60	17	0	230	0
20	45	65	9	0	230	0
21	45	20	11	0	230	0
22	45	10	18	0	230	0
23	55	5	29	0	230	0
24	65	35	3	0	230	0
25	65	20	6	0	230	0
1	42	49	10	8	212	10
2	40	45	10	4	208	10
3	40	51	10	5	209	10
4	32	20	7	9	211	10
5	37	14	7	2	204	10
6	35	21	7	9	211	10
7	58	44	13	0	191	10
8	55	43	13	5	202	10
9	51	46	13	0	189	10
10	58	17	19	153	163	10
11	58	21	19	148	158	10
12	59	19	19	157	167	10
13	18	26	26	9	208	10
14	17	31	26	8	207	10
15	14	32	26	6	205	10
16	28	26	3	104	114	10
17	21	34	3	92	102	10
18	25	30	3	107	117	10
19	20	50	5	4	202	10
20	19	51	5	2	200	10
21	20	47	5	8	206	10
22	10	43	9	93	103	10
23	11	41	9	105	115	10
24	9	40	9	104	114	10
25	58	61	16	88	98	10
26	59	60	16	99	109	10
27	51	58	16	94	104	10
28	26	59	16	123	133	10
29	26	60	16	134	144	10
30	27	56	16	117	127	10
31	19	67	12	76	86	10
32	18	65	12	76	86	10
33	22	67	12	61	71	10
34	52	34	19	3	208	10
35	54	37	19	0	199	10
36	54	37	19	0	203	10
37	34	26	23	166	176	10
38	27	25	23	152	162	10
39	32	25	23	169	179	10
40	13	6	20	1	188	10
41	12	6	20	0	177	10
42	16	7	20	6	193	10
43	30	2	8	51	61	10
44	30	9	8	62	72	10
45	32	6	8	67	77	10
46	11	19	19	0	187	10
47	9	23	19	7	197	10
48	6	16	19	8	198	10
49	7	27	2	157	167	10
50	4	34	2	155	165	10
51	6	33	2	159	169	10
52	24	36	12	0	200	10
53	21	37	12	0	204	10
54	22	42	12	8	212	10
55	11	61	17	0	180	10
56	15	62	17	0	180	10
57	15	58	17	0	180	10
58	44	67	9	0	187	10
59	41	64	9	0	186	10
60	47	69	9	5	193	10
61	45	17	11	3	204	10
62	46	16	11	0	195	10
63	42	24	11	0	196	10
64	49	9	18	101	111	10
65	45	13	18	96	106	10
66	48	11	18	97	107	10
67	52	6	29	67	77	10
68	52	1	29	70	80	10
69	51	8	29	62	72	10
70	63	33	3	6	196	10
71	61	32	3	5	195	10
72	69	36	3	0	182	10
73	68	16	6	171	181	10
74	68	24	6	176	186	10
75	65	16	6	179	189	10
