10000
3
25
75
0	40	50	0	0	240	0
1	25	85	20	0	240	0
2	22	75	30	0	240	0
3	22	85	10	0	240	0
4	20	80	40	0	240	0
5	20	85	20	0	240	0
6	18	75	20	0	240	0
7	15	75	20	0	240	0
8	15	80	10	0	240	0
9	10	35	20	0	240	0
10	10	40	30	0	240	0
11	8	40	40	0	240	0
12	8	45	20	0	240	0
13	5	35	10	0	240	0
14	5	45	10	0	240	0
15	2	40	20	0	240	0
16	0	40	20	0	240	0
17	0	45	20	0	240	0
18	44	5	20	0	240	0
19	42	10	40	0	240	0
20	42	15	10	0	240	0
21	40	5	10	0	240	0
22	40	15	40	0	240	0
23	38	5	30	0	240	0
24	38	15	10	0	240	0
25	35	5	20	0	240	0
1	24	85	20	52	194	10
2	26	84	20	54	196	10
3	23	83	20	42	184	10
4	24	76	30	20	158	10
5	20	75	30	30	168	10
6	23	73	30	34	172	10
7	20	84	10	93	150	10
8	23	87	10	100	157	10
9	24	84	10	94	151	10
10	18	81	40	62	186	10
11	18	82	40	72	196	10
12	20	80	40	65	189	10
13	20	83	20	42	191	10
14	20	86	20	47	196	10
15	22	84	20	36	185	10
16	16	73	20	60	159	10
17	16	75	20	62	161	10
18	20	77	20	54	153	10
19	16	76	20	55	134	10
20	14	74	20	64	143	10
21	14	73	20	60	139	10
22	16	79	10	67	144	10
23	14	80	10	62	139	10
24	15	81	10	72	149	10
25	10	36	20	67	164	10
26	11	35	20	64	161	10
27	8	37	20	65	162	10
28	11	41	30	104	159	10
29	8	41	30	109	164	10
30	11	41	30	103	158	10
31	7	42	40	26	145	10
32	7	38	40	39	158	10
33	6	39	40	32	151	10
34	8	44	20	30	146	10
35	9	46	20	24	140	10
36	9	43	20	24	140	10
37	5	34	10	54	192	10
38	7	33	10	46	184	10
39	6	34	10	56	194	10
40	5	45	10	25	184	10
41	4	46	10	44	203	10
42	6	45	10	26	185	10
43	1	42	20	34	158	10
44	3	42	20	37	161	10
45	0	42	20	45	169	10
46	1	38	20	49	149	10
47	0	41	20	32	132	10
48	0	39	20	45	145	10
49	1	45	20	42	180	10
50	0	47	20	57	195	10
51	-2	43	20	42	180	10
52	46	4	20	64	121	10
53	44	7	20	69	126	10
54	42	3	20	74	131	10
55	40	9	40	43	151	10
56	43	8	40	40	148	10
57	43	8	40	43	151	10
58	41	17	10	102	187	10
59	44	16	10	93	178	10
60	44	17	10	84	169	10
61	38	3	10	47	163	10
62	39	4	10	40	156	10
63	41	3	10	52	168	10
64	41	13	40	57	142	10
65	41	15	40	67	152	10
66	38	15	40	66	151	10
67	39	5	30	45	164	10
68	36	3	30	38	157	10
69	37	4	30	52	171	10
70	38	15	10	59	202	10
71	36	16	10	54	197	10
72	37	14	10	60	203	10
73	33	7	20	55	193	10
74	33	7	20	41	179	10
75	37	3	20	46	184	10
