10000
6
25
75
0	40	50	0	0	1236	0
1	45	68	10	0	1236	0
2	45	70	30	0	1236	0
3	42	66	10	0	1236	0
4	42	68	10	0	1236	0
5	42	65	10	0	1236	0
6	40	69	20	0	1236	0
7	40	66	20	0	1236	0
8	38	68	20	0	1236	0
9	38	70	10	0	1236	0
10	35	66	10	0	1236	0
11	35	69	10	0	1236	0
12	25	85	20	0	1236	0
13	22	75	30	0	1236	0
14	22	85	10	0	1236	0
15	20	80	40	0	1236	0
16	20	85	40	0	1236	0
17	18	75	20	0	1236	0
18	15	75	20	0	1236	0
19	15	80	10	0	1236	0
20	30	50	10	0	1236	0
21	30	52	20	0	1236	0
22	28	52	20	0	1236	0
23	28	55	10	0	1236	0
24	25	50	10	0	1236	0
25	25	52	40	0	1236	0
1	49	65	10	959	1178	90
2	41	67	10	850	1069	90
3	42	69	10	977	1196	90
4	48	71	30	594	777	90
5	42	73	30	791	974	90
6	41	72	30	775	958	90
7	43	64	10	0	224	90
8	38	65	10	36	356	90
9	38	67	10	0	220	90
10	45	65	10	681	904	90
11	44	68	10	468	691	90
12	43	67	10	537	760	90
13	46	67	10	0	108	90
14	43	64	10	0	59	90
15	45	67	10	0	63	90
16	40	72	20	403	728	90
17	42	68	20	499	824	90
18	43	67	20	576	901	90
19	39	68	20	60	281	90
20	41	62	20	228	449	90
21	39	70	20	0	109	90
22	39	72	20	180	459	90
23	36	69	20	69	348	90
24	38	66	20	0	268	90
25	34	69	10	302	583	90
26	40	68	10	603	884	90
27	34	68	10	391	672	90
28	39	67	10	319	528	90
29	39	65	10	479	688	90
30	39	68	10	381	590	90
31	35	72	10	477	704	90
32	38	67	10	266	493	90
33	34	65	10	378	605	90
34	24	83	20	407	686	90
35	29	83	20	423	702	90
36	23	84	20	438	717	90
37	26	74	30	45	295	90
38	25	78	30	197	447	90
39	19	72	30	1	251	90
40	21	82	10	651	860	90
41	18	88	10	649	858	90
42	18	84	10	567	776	90
43	23	82	40	122	299	90
44	16	79	40	237	414	90
45	17	76	40	199	376	90
46	21	82	40	396	611	90
47	20	87	40	261	476	90
48	21	89	40	201	416	90
49	16	79	20	223	416	90
50	15	73	20	0	50	90
51	14	77	20	13	206	90
52	17	76	20	63	360	90
53	15	76	20	0	207	90
54	19	79	20	0	215	90
55	15	83	10	30	301	90
56	19	81	10	0	265	90
57	18	79	10	93	364	90
58	30	50	10	0	85	90
59	30	52	10	29	284	90
60	30	47	10	116	371	90
61	29	50	20	1017	1224	90
62	29	51	20	928	1135	90
63	29	55	20	640	847	90
64	25	55	20	789	1076	90
65	27	52	20	709	996	90
66	28	54	20	741	1028	90
67	32	59	10	571	752	90
68	26	52	10	574	755	90
69	32	58	10	813	994	90
70	22	53	10	25	343	90
71	28	47	10	116	434	90
72	22	54	10	0	288	90
73	29	51	40	65	282	90
74	23	49	40	0	191	90
75	21	48	40	257	474	90
