10000
5
25
200
0	40	50	0	0	960	0
1	25	85	20	0	960	0
2	22	75	30	0	960	0
3	22	85	10	0	960	0
4	20	80	40	0	960	0
5	20	85	20	0	960	0
6	18	75	20	0	960	0
7	15	75	20	0	960	0
8	15	80	10	0	960	0
9	10	35	20	0	960	0
10	10	40	30	0	960	0
11	8	40	40	0	960	0
12	8	45	20	0	960	0
13	5	35	10	0	960	0
14	5	45	10	0	960	0
15	2	40	20	0	960	0
16	0	40	20	0	960	0
17	0	45	20	0	960	0
18	44	5	20	0	960	0
19	42	10	40	0	960	0
20	42	15	10	0	960	0
21	40	5	10	0	960	0
22	40	15	40	0	960	0
23	38	5	30	0	960	0
24	38	15	10	0	960	0
25	35	5	20	0	960	0
1	22	82	20	371	419	10
2	26	87	20	0	950	10
3	24	83	20	0	950	10
4	25	85	20	0	950	10
5	25	83	20	509	557	10
6	23	85	20	0	950	10
7	24	84	20	853	901	10
8	23	84	20	0	950	10
9	21	73	30	0	950	10
10	25	72	30	579	627	10
11	21	74	30	767	815	10
12	24	74	30	0	950	10
13	23	75	30	467	515	10
14	22	78	30	592	640	10
15	25	74	30	0	950	10
16	20	78	30	0	950	10
17	20	88	10	897	955	10
18	19	86	10	408	456	10
19	22	84	10	320	368	10
20	19	83	10	562	610	10
21	23	84	10	35	83	10
22	19	85	10	0	950	10
23	25	82	10	346	394	10
24	22	84	10	64	112	10
25	23	80	40	185	233	10
26	21	81	40	423	471	10
27	17	77	40	0	950	10
28	18	81	40	437	485	10
29	18	77	40	0	950	10
30	20	80	40	0	950	10
31	23	80	40	0	950	10
32	23	78	40	823	871	10
33	21	88	20	0	950	10
34	17	87	20	406	454	10
35	17	87	20	800	848	10
36	23	88	20	720	768	10
37	22	87	20	720	768	10
38	18	84	20	697	745	10
39	22	87	20	772	820	10
40	20	84	20	875	923	10
41	21	77	20	0	950	10
42	18	73	20	836	884	10
43	19	72	20	0	950	10
44	19	76	20	0	950	10
45	21	73	20	71	119	10
46	18	76	20	774	822	10
47	19	72	20	888	936	10
48	15	74	20	900	948	10
49	15	77	20	790	838	10
50	18	75	20	0	950	10
51	16	73	20	0	950	10
52	18	76	20	8	56	10
53	18	74	20	0	950	10
54	18	73	20	0	950	10
55	17	76	20	456	504	10
56	13	76	20	167	215	10
57	16	80	10	424	472	10
58	18	82	10	0	950	10
59	13	78	10	0	950	10
60	14	81	10	0	950	10
61	13	78	10	617	665	10
62	13	78	10	220	268	10
63	13	80	10	0	950	10
64	13	83	10	0	950	10
65	12	34	20	492	540	10
66	11	35	20	846	894	10
67	7	37	20	0	950	10
68	10	33	20	0	950	10
69	10	32	20	0	950	10
70	9	32	20	0	950	10
71	12	33	20	131	179	10
72	11	38	20	674	722	10
73	9	42	30	640	688	10
74	8	38	30	422	470	10
75	12	37	30	611	659	10
76	12	41	30	504	552	10
77	8	42	30	0	950	10
78	8	41	30	43	91	10
79	12	37	30	0	950	10
80	8	43	30	0	950	10
81	6	38	40	903	953	10
82	8	37	40	0	950	10
83	9	37	40	0	950	10
84	8	41	40	372	420	10
85	5	37	40	0	950	10
86	6	38	40	406	454	10
87	9	41	40	71	119	10
88	11	43	40	0	950	10
89	8	46	20	0	950	10
90	10	44	20	0	950	10
91	11	43	20	781	829	10
92	11	46	20	892	940	10
93	6	43	20	155	203	10
94	7	43	20	0	950	10
95	7	42	20	390	438	10
96	11	48	20	390	438	10
97	6	32	10	495	543	10
98	8	33	10	0	950	10
99	7	32	10	298	346	10
100	5	35	10	0	950	10
101	3	34	10	632	680	10
102	2	33	10	286	334	10
103	7	34	10	371	419	10
104	8	33	10	384	432	10
105	2	43	10	0	950	10
106	7	46	10	0	950	10
107	8	43	10	0	950	10
108	3	45	10	0	950	10
109	3	44	10	0	950	10
110	4	48	10	699	747	10
111	7	43	10	427	475	10
112	4	45	10	0	950	10
113	1	38	20	794	842	10
114	-1	42	20	12	60	10
115	-1	42	20	148	196	10
116	0	38	20	0	950	10
117	-1	39	20	122	170	10
118	4	39	20	0	950	10
119	1	37	20	742	790	10
120	2	40	20	0	950	10
121	1	38	20	0	950	10
122	-3	43	20	0	950	10
123	-3	43	20	11	59	10
124	0	43	20	0	950	10
125	-2	37	20	0	950	10
126	1	41	20	0	950	10
127	-2	38	20	0	950	10
128	-2	41	20	554	602	10
129	2	45	20	243	291	10
130	0	46	20	361	409	10
131	-2	47	20	0	950	10
132	0	42	20	829	877	10
133	1	46	20	578	626	10
134	1	48	20	0	950	10
135	3	42	20	817	865	10
136	3	43	20	258	306	10
137	45	7	20	0	950	10
138	43	7	20	171	219	10
139	41	6	20	0	950	10
140	43	8	20	611	659	10
141	41	3	20	0	950	10
142	41	4	20	595	643	10
143	45	4	20	758	806	10
144	44	6	20	140	188	10
145	44	13	40	398	446	10
146	40	9	40	170	218	10
147	40	9	40	406	454	10
148	42	11	40	0	950	10
149	39	7	40	0	950	10
150	44	8	40	0	950	10
151	41	9	40	396	444	10
152	44	7	40	426	474	10
153	44	15	10	0	950	10
154	44	17	10	0	950	10
155	40	17	10	0	950	10
156	44	12	10	865	913	10
157	42	18	10	773	821	10
158	43	18	10	186	234	10
159	44	15	10	28	76	10
160	44	14	10	506	554	10
161	37	6	10	0	950	10
162	40	3	10	0	950	10
163	42	7	10	371	419	10
164	42	2	10	0	950	10
165	42	5	10	0	950	10
166	43	7	10	0	950	10
167	42	3	10	0	950	10
168	41	8	10	0	950	10
169	37	15	40	0	950	10
170	42	12	40	0	950	10
171	43	12	40	901	956	10
172	41	16	40	0	950	10
173	39	16	40	0	950	10
174	39	14	40	356	404	10
175	40	17	40	0	950	10
176	40	15	40	559	607	10
177	40	5	30	131	179	10
178	37	3	30	802	850	10
179	37	8	30	0	950	10
180	36	4	30	0	950	10
181	41	7	30	95	143	10
182	38	7	30	603	651	10
183	37	2	30	433	481	10
184	36	3	30	0	950	10
185	37	13	10	136	184	10
186	35	17	10	0	950	10
187	37	18	10	0	950	10
188	35	13	10	0	950	10
189	38	17	10	0	950	10
190	37	13	10	0	950	10
191	38	18	10	0	950	10
192	35	12	10	772	820	10
193	34	2	20	625	673	10
194	34	5	20	0	950	10
195	35	5	20	157	205	10
196	32	4	20	790	838	10
197	33	5	20	0	950	10
198	35	3	20	0	950	10
199	36	5	20	728	776	10
200	37	3	20	21	69	10
