10000
5
25
100
0	40	50	0	0	960	0
1	25	85	20	0	960	0
2	22	75	30	0	960	0
3	22	85	10	0	960	0
4	20	80	40	0	960	0
5	20	85	20	0	960	0
6	18	75	20	0	960	0
7	15	75	20	0	960	0
8	15	80	10	0	960	0
9	10	35	20	0	960	0
10	10	40	30	0	960	0
11	8	40	40	0	960	0
12	8	45	20	0	960	0
13	5	35	10	0	960	0
14	5	45	10	0	960	0
15	2	40	20	0	960	0
16	0	40	20	0	960	0
17	0	45	20	0	960	0
18	44	5	20	0	960	0
19	42	10	40	0	960	0
20	42	15	10	0	960	0
21	40	5	10	0	960	0
22	40	15	40	0	960	0
23	38	5	30	0	960	0
24	38	15	10	0	960	0
25	35	5	20	0	960	0
1	23	82	20	785	833	10
2	27	86	20	6	54	10
3	25	83	20	115	163	10
4	24	83	20	409	457	10
5	21	73	30	418	466	10
6	21	77	30	640	688	10
7	22	75	30	143	191	10
8	21	75	30	689	737	10
9	24	87	10	683	731	10
10	22	84	10	23	71	10
11	23	88	10	407	455	10
12	25	87	10	172	220	10
13	17	82	40	667	715	10
14	21	81	40	252	300	10
15	20	80	40	596	644	10
16	23	79	40	399	447	10
17	17	85	20	842	890	10
18	20	85	20	43	91	10
19	20	88	20	539	587	10
20	18	83	20	119	167	10
21	21	76	20	343	391	10
22	15	77	20	362	410	10
23	16	72	20	454	502	10
24	19	77	20	710	758	10
25	12	77	20	747	795	10
26	13	74	20	493	541	10
27	14	77	20	378	426	10
28	13	78	20	370	418	10
29	14	80	10	705	753	10
30	18	80	10	25	73	10
31	12	80	10	124	172	10
32	17	77	10	230	278	10
33	7	34	20	648	696	10
34	8	34	20	342	390	10
35	11	32	20	138	186	10
36	7	35	20	26	74	10
37	8	40	30	785	833	10
38	13	43	30	470	518	10
39	9	39	30	512	560	10
40	7	38	30	54	102	10
41	8	41	40	528	576	10
42	8	39	40	450	498	10
43	5	43	40	743	791	10
44	6	41	40	123	171	10
45	6	47	20	793	841	10
46	8	46	20	84	132	10
47	10	44	20	247	295	10
48	10	42	20	808	856	10
49	6	36	10	703	751	10
50	5	37	10	552	600	10
51	2	36	10	836	884	10
52	7	34	10	808	856	10
53	7	48	10	105	153	10
54	7	48	10	822	870	10
55	5	42	10	721	769	10
56	4	43	10	588	636	10
57	4	40	20	770	818	10
58	5	40	20	169	217	10
59	1	37	20	646	694	10
60	1	41	20	427	475	10
61	1	37	20	760	808	10
62	-3	37	20	744	792	10
63	1	43	20	578	626	10
64	-2	37	20	21	69	10
65	-1	46	20	71	119	10
66	-2	48	20	733	781	10
67	-3	42	20	287	335	10
68	-1	42	20	405	453	10
69	42	5	20	267	315	10
70	46	5	20	698	746	10
71	47	2	20	674	722	10
72	47	4	20	74	122	10
73	42	12	40	73	121	10
74	44	7	40	72	120	10
75	42	8	40	248	296	10
76	45	11	40	11	59	10
77	43	16	10	706	754	10
78	42	18	10	354	402	10
79	45	17	10	533	581	10
80	41	18	10	386	434	10
81	43	8	10	675	723	10
82	41	6	10	583	631	10
83	43	7	10	728	776	10
84	37	2	10	846	894	10
85	43	18	40	542	590	10
86	37	17	40	352	400	10
87	40	17	40	658	706	10
88	38	13	40	268	316	10
89	41	8	30	658	706	10
90	40	3	30	748	796	10
91	38	8	30	643	691	10
92	40	8	30	114	162	10
93	35	16	10	192	240	10
94	40	17	10	522	570	10
95	40	17	10	152	200	10
96	38	17	10	344	392	10
97	38	2	20	87	135	10
98	32	5	20	60	108	10
99	34	5	20	422	470	10
100	32	8	20	566	614	10
