10000
5
25
200
0	40	50	0	0	3390	0
1	52	75	10	0	3390	0
2	45	70	30	0	3390	0
3	62	69	10	0	3390	0
4	60	66	10	0	3390	0
5	42	65	10	0	3390	0
6	16	42	20	0	3390	0
7	58	70	20	0	3390	0
8	34	60	20	0	3390	0
9	28	70	10	0	3390	0
10	35	66	10	0	3390	0
11	35	69	10	0	3390	0
12	25	85	20	0	3390	0
13	22	75	30	0	3390	0
14	22	85	10	0	3390	0
15	20	80	40	0	3390	0
16	20	85	40	0	3390	0
17	18	75	20	0	3390	0
18	15	75	20	0	3390	0
19	15	80	10	0	3390	0
20	30	50	10	0	3390	0
21	30	56	20	0	3390	0
22	28	52	20	0	3390	0
23	14	66	10	0	3390	0
24	25	50	10	0	3390	0
25	22	66	40	0	3390	0
1	54	74	10	2346	2685	90
2	51	74	10	1187	1526	90
3	53	74	10	1736	2075	90
4	53	77	10	388	727	90
5	55	76	10	2755	3094	90
6	53	72	10	2918	3257	90
7	53	77	10	546	885	90
8	52	73	10	623	962	90
9	43	73	30	876	1215	90
10	43	69	30	1180	1519	90
11	48	69	30	1043	1382	90
12	46	72	30	2051	2390	90
13	45	71	30	2808	3147	90
14	47	72	30	520	859	90
15	45	69	30	601	940	90
16	42	72	30	1749	2088	90
17	62	69	10	1768	2107	90
18	63	72	10	1902	2241	90
19	65	72	10	2595	2934	90
20	60	66	10	709	1048	90
21	61	66	10	2634	2973	90
22	59	68	10	1511	1850	90
23	60	72	10	254	593	90
24	59	67	10	471	810	90
25	61	63	10	1967	2306	90
26	62	64	10	2478	2817	90
27	59	68	10	1483	1822	90
28	59	64	10	553	892	90
29	58	65	10	1166	1505	90
30	63	63	10	2636	2975	90
31	61	69	10	1828	2167	90
32	63	68	10	1640	1979	90
33	42	66	10	2885	3224	90
34	42	63	10	1825	2164	90
35	44	64	10	1976	2315	90
36	41	67	10	2496	2835	90
37	41	64	10	2115	2454	90
38	42	64	10	501	840	90
39	40	64	10	2062	2401	90
40	43	63	10	978	1317	90
41	18	40	20	54	393	90
42	18	41	20	1694	2033	90
43	15	40	20	1575	1914	90
44	14	43	20	2526	2865	90
45	17	41	20	2306	2645	90
46	14	40	20	1320	1659	90
47	15	45	20	1177	1516	90
48	15	40	20	2329	2668	90
49	59	69	20	1087	1426	90
50	59	70	20	1212	1551	90
51	59	70	20	2257	2596	90
52	58	72	20	1307	1646	90
53	61	68	20	1376	1715	90
54	59	70	20	1343	1682	90
55	58	67	20	2852	3191	90
56	56	69	20	700	1039	90
57	36	57	20	1568	1907	90
58	31	63	20	1314	1653	90
59	35	59	20	798	1137	90
60	36	63	20	1820	2159	90
61	32	62	20	1629	1968	90
62	35	59	20	2978	3317	90
63	33	57	20	1212	1551	90
64	37	58	20	654	993	90
65	28	72	10	272	611	90
66	26	71	10	805	1144	90
67	29	69	10	1606	1945	90
68	29	73	10	408	747	90
69	27	68	10	2315	2654	90
70	25	67	10	104	443	90
71	31	68	10	2076	2415	90
72	29	69	10	1789	2128	90
73	35	63	10	507	846	90
74	35	63	10	1803	2142	90
75	32	67	10	236	575	90
76	36	69	10	2922	3261	90
77	33	63	10	1324	1663	90
78	33	64	10	1489	1828	90
79	37	69	10	1222	1561	90
80	38	65	10	962	1301	90
81	37	69	10	1688	2027	90
82	38	67	10	1113	1452	90
83	35	68	10	2056	2395	90
84	36	66	10	2267	2606	90
85	36	68	10	882	1221	90
86	35	68	10	798	1137	90
87	33	66	10	216	555	90
88	33	70	10	162	501	90
89	26	84	20	2289	2628	90
90	23	83	20	2663	3002	90
91	23	83	20	250	589	90
92	26	85	20	1078	1417	90
93	26	87	20	2034	2373	90
94	23	83	20	636	975	90
95	24	82	20	30	369	90
96	23	86	20	2286	2625	90
97	22	78	30	1740	2079	90
98	21	75	30	2440	2779	90
99	23	73	30	1266	1605	90
100	19	76	30	88	427	90
101	24	72	30	1300	1639	90
102	19	74	30	1998	2337	90
103	19	74	30	667	1006	90
104	24	77	30	206	545	90
105	25	84	10	2316	2655	90
106	20	83	10	101	440	90
107	25	85	10	1383	1722	90
108	25	88	10	1268	1607	90
109	22	86	10	823	1162	90
110	21	83	10	2052	2391	90
111	25	82	10	278	617	90
112	20	88	10	2712	3051	90
113	19	81	40	2009	2348	90
114	17	83	40	258	597	90
115	20	78	40	956	1295	90
116	20	81	40	1008	1347	90
117	20	81	40	1380	1719	90
118	22	79	40	2945	3284	90
119	20	79	40	2949	3288	90
120	19	79	40	2124	2463	90
121	21	82	40	76	415	90
122	20	87	40	2040	2379	90
123	23	87	40	1871	2210	90
124	17	85	40	1297	1636	90
125	19	86	40	2819	3158	90
126	17	87	40	2718	3057	90
127	17	83	40	562	901	90
128	20	82	40	1918	2257	90
129	21	77	20	846	1185	90
130	21	73	20	505	844	90
131	19	72	20	1594	1933	90
132	17	75	20	45	384	90
133	20	72	20	1515	1854	90
134	18	74	20	2577	2916	90
135	20	75	20	2096	2435	90
136	16	74	20	2760	3099	90
137	14	78	20	2093	2432	90
138	17	78	20	1873	2212	90
139	16	77	20	1804	2143	90
140	12	75	20	666	1005	90
141	14	78	20	112	451	90
142	12	75	20	1105	1444	90
143	18	78	20	1230	1569	90
144	14	75	20	581	920	90
145	16	79	10	336	675	90
146	16	81	10	169	508	90
147	15	78	10	1473	1812	90
148	16	78	10	2875	3214	90
149	12	78	10	111	450	90
150	17	79	10	320	659	90
151	16	82	10	2232	2571	90
152	14	77	10	2603	2942	90
153	29	51	10	2089	2428	90
154	29	53	10	858	1197	90
155	29	48	10	2031	2370	90
156	33	51	10	1927	2266	90
157	29	50	10	1595	1934	90
158	27	50	10	1342	1681	90
159	33	50	10	2129	2468	90
160	32	49	10	640	979	90
161	28	54	20	2775	3114	90
162	28	57	20	2119	2458	90
163	33	53	20	654	993	90
164	32	55	20	1406	1745	90
165	32	53	20	544	883	90
166	33	59	20	2930	3269	90
167	30	56	20	1105	1444	90
168	31	57	20	1394	1733	90
169	26	50	20	2867	3206	90
170	28	55	20	1126	1465	90
171	25	50	20	2742	3081	90
172	25	50	20	65	404	90
173	25	54	20	27	366	90
174	26	54	20	321	660	90
175	26	49	20	712	1051	90
176	31	52	20	2796	3135	90
177	13	66	10	2962	3301	90
178	17	69	10	2079	2418	90
179	16	65	10	1468	1807	90
180	14	66	10	545	884	90
181	17	67	10	327	666	90
182	13	69	10	2123	2462	90
183	12	68	10	1442	1781	90
184	14	68	10	875	1214	90
185	23	47	10	870	1209	90
186	25	50	10	1709	2048	90
187	25	53	10	1826	2165	90
188	26	48	10	905	1244	90
189	26	49	10	1293	1632	90
190	27	47	10	371	710	90
