10000
5
25
200
0	40	50	0	0	1236	0
1	45	68	10	0	1236	0
2	45	70	30	0	1236	0
3	42	66	10	0	1236	0
4	42	68	10	0	1236	0
5	42	65	10	0	1236	0
6	40	69	20	0	1236	0
7	40	66	20	0	1236	0
8	38	68	20	0	1236	0
9	38	70	10	0	1236	0
10	35	66	10	0	1236	0
11	35	69	10	0	1236	0
12	25	85	20	0	1236	0
13	22	75	30	0	1236	0
14	22	85	10	0	1236	0
15	20	80	40	0	1236	0
16	20	85	40	0	1236	0
17	18	75	20	0	1236	0
18	15	75	20	0	1236	0
19	15	80	10	0	1236	0
20	30	50	10	0	1236	0
21	30	52	20	0	1236	0
22	28	52	20	0	1236	0
23	28	55	10	0	1236	0
24	25	50	10	0	1236	0
25	25	52	40	0	1236	0
1	47	69	10	875	1122	90
2	45	70	10	895	1142	90
3	44	66	10	538	785	90
4	48	69	10	325	572	90
5	46	71	10	287	534	90
6	42	71	10	184	431	90
7	48	69	10	586	833	90
8	45	68	10	45	292	90
9	45	68	30	571	818	90
10	46	68	30	59	306	90
11	46	67	30	271	518	90
12	45	71	30	22	269	90
13	47	67	30	184	431	90
14	44	72	30	126	373	90
15	46	70	30	447	694	90
16	45	72	30	622	869	90
17	40	66	10	181	428	90
18	42	63	10	587	834	90
19	44	68	10	286	533	90
20	39	65	10	495	742	90
21	45	63	10	431	678	90
22	43	66	10	316	563	90
23	41	68	10	944	1191	90
24	39	68	10	687	934	90
25	39	69	10	38	285	90
26	41	71	10	26	273	90
27	45	66	10	825	1072	90
28	45	67	10	259	506	90
29	39	70	10	896	1143	90
30	45	68	10	910	1157	90
31	43	69	10	106	353	90
32	40	69	10	878	1125	90
33	39	64	10	534	781	90
34	40	62	10	513	760	90
35	44	66	10	794	1041	90
36	43	63	10	131	378	90
37	39	66	10	465	712	90
38	41	63	10	801	1048	90
39	44	65	10	813	1060	90
40	40	64	10	30	277	90
41	42	68	20	201	448	90
42	43	69	20	587	834	90
43	39	66	20	952	1199	90
44	40	70	20	474	721	90
45	41	70	20	47	294	90
46	39	67	20	167	414	90
47	42	69	20	114	361	90
48	42	66	20	513	760	90
49	43	68	20	77	324	90
50	41	69	20	267	514	90
