10000
5
25
200
0	35	35	0	0	230	0
1	41	49	10	0	230	0
2	35	17	7	0	230	0
3	55	45	13	0	230	0
4	55	20	19	0	230	0
5	15	30	26	0	230	0
6	25	30	3	0	230	0
7	20	50	5	0	230	0
8	10	43	9	0	230	0
9	55	60	16	0	230	0
10	30	60	16	0	230	0
11	20	65	12	0	230	0
12	50	35	19	0	230	0
13	30	25	23	0	230	0
14	15	10	20	0	230	0
15	30	5	8	0	230	0
16	10	20	19	0	230	0
17	5	30	2	0	230	0
18	20	40	12	0	230	0
19	15	60	17	0	230	0
20	45	65	9	0	230	0
21	45	20	11	0	230	0
22	45	10	18	0	230	0
23	55	5	29	0	230	0
24	65	35	3	0	230	0
25	65	20	6	0	230	0
1	40	50	10	44	55	10
2	38	50	10	30	41	10
3	43	48	10	147	158	10
4	38	47	10	116	127	10
5	38	51	10	52	63	10
6	43	48	10	86	97	10
7	42	46	10	8	24	10
8	44	49	10	136	147	10
9	38	18	7	16	28	10
10	38	16	7	111	122	10
11	36	18	7	118	129	10
12	35	15	7	96	107	10
13	36	20	7	87	98	10
14	38	15	7	160	171	10
15	35	14	7	133	144	10
16	33	19	7	16	27	10
17	54	43	13	129	140	10
18	55	42	13	188	212	10
19	55	45	13	136	147	10
20	57	46	13	185	198	10
21	52	45	13	7	30	10
22	52	48	13	188	223	10
23	53	45	13	80	91	10
24	58	47	13	157	168	10
25	58	21	19	12	37	10
26	58	18	19	181	193	10
27	57	18	19	127	138	10
28	58	23	19	27	38	10
29	55	21	19	52	63	10
30	54	19	19	71	82	10
31	54	23	19	187	219	10
32	55	19	19	44	55	10
33	16	33	26	98	109	10
34	18	31	26	144	155	10
35	16	28	26	174	185	10
36	17	27	26	190	228	10
37	14	29	26	45	56	10
38	18	33	26	159	170	10
39	13	33	26	134	145	10
40	12	30	26	69	80	10
41	26	29	3	199	227	10
42	22	30	3	104	115	10
43	24	30	3	124	135	10
44	27	31	3	129	140	10
45	23	27	3	89	100	10
46	23	31	3	45	56	10
47	27	32	3	174	185	10
48	28	27	3	114	125	10
49	19	50	5	8	32	10
50	22	50	5	46	57	10
51	22	53	5	131	142	10
52	18	52	5	11	35	10
53	18	52	5	67	78	10
54	23	53	5	188	227	10
55	22	49	5	61	72	10
56	19	48	5	113	124	10
57	13	42	9	161	172	10
58	7	41	9	29	40	10
59	8	44	9	165	176	10
60	7	40	9	46	57	10
61	11	45	9	45	56	10
62	7	44	9	174	185	10
63	7	41	9	112	123	10
64	13	43	9	164	175	10
65	54	61	16	20	43	10
66	57	63	16	14	46	10
67	55	58	16	6	41	10
68	55	60	16	177	209	10
69	54	59	16	47	58	10
70	55	61	16	175	186	10
71	53	61	16	130	141	10
72	52	62	16	111	122	10
73	30	57	16	45	56	10
74	32	61	16	88	99	10
75	30	60	16	25	36	10
76	32	62	16	107	118	10
77	29	61	16	161	172	10
78	27	61	16	163	174	10
79	32	61	16	183	227	10
80	33	61	16	71	82	10
81	20	63	12	178	207	10
82	20	68	12	94	105	10
83	22	63	12	169	180	10
84	22	68	12	174	192	10
85	17	66	12	29	46	10
86	20	68	12	23	47	10
87	17	65	12	114	125	10
88	23	65	12	151	162	10
89	49	36	19	187	198	10
90	52	33	19	192	215	10
